row_id,title,url,area,block,scope,property_type,size_marla,beds,baths,asking_price,comp_count,comp_low,comp_typical,comp_high,position,deviation,confidence,predicted_price,image
7940,HOUSE FOR SALE DHA PHASE 3 X BLOCK 1 KANAL 5 BEDROOMD HOUSE,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_x_house_for_sale_dha_phase_3_x_block_1_kanal_5_bedroomd_house-54556852-1585-1.html,DHA Phase 3,Block X,block,House,20.0,5.0,6.0,95000000.0,12,67325000.0,77000000.0,90125000.0,above,0.0541,low,82016048.0,https://media.zameen.com/thumbnails/305480739-400x300.jpeg
7941,1 Kanal House For Sale In Dha Phase 4 GG Block Prime Lotion,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_gg_1_kanal_house_for_sale_in_dha_phase_4_gg_block_prime_lotion-54556858-1595-1.html,DHA Phase 4,Block GG,block,House,20.0,5.0,6.0,82500000.0,14,64825000.0,79500000.0,88575000.0,within,0.0,low,79043336.0,https://media.zameen.com/thumbnails/305480762-400x300.jpeg
7942,5 MARLA BEAUTIFUL HOUSE READY TO MOVE IN!,https://www.zameen.com/Property/etihad_town_etihad_town_phase_1_5_marla_beautiful_house_ready_to_move_in-54272483-16882-1.html,Etihad Town Phase 1,,area,House,5.0,4.0,5.0,36500000.0,65,29000000.0,33000000.0,36500000.0,within,0.0,high,32235472.0,https://media.zameen.com/thumbnails/302901333-400x300.jpeg
7943,5 Marla Triple Storey House For Sale,https://www.zameen.com/Property/etihad_town_etihad_town_phase_1_5_marla_triple_storey_house_for_sale-54272118-16882-1.html,Etihad Town Phase 1,,area,House,5.0,4.0,5.0,36500000.0,65,29000000.0,33000000.0,36500000.0,within,0.0,high,31515656.0,https://media.zameen.com/thumbnails/302901804-400x300.jpeg
7945,8 Marla Double Story Safari Villas In Bahria Town Lahore,https://www.zameen.com/Property/bahria_town_sector_b_bahria_town_-_safari_villas_8_marla_double_story_safari_villas_in_bahria_town_lahore-54542467-1782-1.html,Bahria Town,Safari Villas,block,House,8.0,3.0,3.0,23500000.0,11,18950000.0,20000000.0,23250000.0,within,0.0,low,25549968.0,https://media.zameen.com/thumbnails/305341297-400x300.jpeg
7946,22 Marla Used House For Sale Ideal Location,https://www.zameen.com/Property/izmir_town_izmir_town_-_block_n_22_marla_used_house_for_sale_ideal_location-54613173-3929-1.html,Izmir Town,Block N,area,House,22.0,8.0,6.0,76000000.0,9,64600000.0,80000000.0,87200000.0,within,0.0,low,78597736.0,https://media.zameen.com/thumbnails/306013040-400x300.jpeg
7947,Beautiful House For Sale In Bahria Orchard Lahore Prime Location & Modern Living,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_beautiful_house_for_sale_in_bahria_orchard_lahore_prime_location_modern_living-54642104-8239-1.html,Bahria Orchard Phase 1,Eastern,block,House,5.0,3.0,5.0,18000000.0,19,20260000.0,22500000.0,25599999.999999996,below,0.1115,low,17345476.0,https://media.zameen.com/thumbnails/306292135-400x300.jpeg
7948,5 Marla Property For Sale In Bahria Orchard Phase 1 Prime Location Best Investment,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_1_5_marla_property_for_sale_in_bahria_orchard_phase_1_prime_location_best_investment-54642103-8235-1.html,Bahria Orchard Phase 1,,area,House,5.0,3.0,4.0,19500000.0,61,16000000.0,21000000.0,25000000.0,within,0.0,high,17362820.0,https://media.zameen.com/thumbnails/306290820-400x300.jpeg
7949,Hot Deal! Brand New 5 Marla House For Sale In A Block Bahria Orchard Phase 2 Prime Location,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_hot_deal_brand_new_5_marla_house_for_sale_in_a_block_bahria_orchard_phase_2_prime_location-54642102-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,5.0,17500000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,19666324.0,https://media.zameen.com/thumbnails/306292359-400x300.jpeg
7950,5 Marla House For Sale Prime Location Ideal Living,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_house_for_sale_prime_location_ideal_living-54642101-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,16000000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,16072109.0,https://media.zameen.com/thumbnails/306292422-400x300.jpeg
7951,Brand New 5 Marla House For Sale In A Block Bahria Orchard Phase 2 | Facing Park,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_brand_new_5_marla_house_for_sale_in_a_block_bahria_orchard_phase_2_facing_park-54642094-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,5.0,22000000.0,61,16500000.0,19500000.0,21200000.0,within,0.0,high,19666324.0,https://media.zameen.com/thumbnails/306292798-400x300.jpeg
7952,8 Marla Brand New House For Sale In Bahria Orchard Phase 2 | Prime Location | Ready To Move,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_8_marla_brand_new_house_for_sale_in_bahria_orchard_phase_2_prime_location_ready_to_move-54642110-8236-1.html,Bahria Orchard Phase 2,,area,House,8.0,4.0,5.0,25500000.0,25,23000000.0,25500000.0,28419999.999999996,within,0.0,high,27650296.0,https://media.zameen.com/thumbnails/306290969-400x300.jpeg
7953,5 Marla Brand New House For Sale In Bahria Orchard Lahore | Facing Park | Ready To Move,https://www.zameen.com/Property/bahria_orchard_bahria_orchard_phase_2_5_marla_brand_new_house_for_sale_in_bahria_orchard_lahore_facing_park_ready_to_move-54642108-8236-1.html,Bahria Orchard Phase 2,,area,House,5.0,3.0,4.0,21000000.0,61,16500000.0,19500000.0,21500000.0,within,0.0,high,18891504.0,https://images.zameen.com/smap/400/300/31.320721/74.210751/image.jpeg?quality=80&imageformat=jpeg
7954,5.75 Marla Brand New House For Sale | Bahria Orchard Lahore,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_5_75_marla_brand_new_house_for_sale_bahria_orchard_lahore-54642106-8239-1.html,Bahria Orchard Phase 1,Eastern,block,House,5.7,3.0,5.0,21000000.0,19,19340000.0,22500000.0,25599999.999999996,within,0.0,low,19857840.0,https://media.zameen.com/thumbnails/306291680-400x300.jpeg
7955,A 10 Marla House Is Up For Grabs In Central Park Housing Scheme,https://www.zameen.com/Property/lahore_central_park_housing_scheme_a_10_marla_house_is_up_for_grabs_in_central_park_housing_scheme-54547374-1013-1.html,Central Park,,area,House,10.0,5.0,5.0,42500000.0,163,30650000.0,40000000.0,46000000.0,within,0.0,high,38948868.0,https://media.zameen.com/thumbnails/305388453-400x300.jpeg
7956,A Stunning House Is Up For Grabs In Central Park Housing Scheme Central Park Housing Scheme,https://www.zameen.com/Property/lahore_central_park_housing_scheme_a_stunning_house_is_up_for_grabs_in_central_park_housing_scheme_central_park_housing_scheme-54547373-1013-1.html,Central Park,,area,House,5.0,3.0,3.0,23500000.0,250,21000000.0,23500000.0,25000000.0,within,0.0,high,22764912.0,https://media.zameen.com/thumbnails/305388441-400x300.jpeg
7957,Brand New 10 Marla House for Sale,https://www.zameen.com/Property/lahore_lda_avenue_brand_new_10_marla_house_for_sale-54626217-547-1.html,LDA Avenue,,area,House,10.0,6.0,7.0,36500000.0,244,34000000.0,38350000.0,45000000.0,within,0.0,high,39114440.0,https://media.zameen.com/thumbnails/306129608-400x300.jpeg
7958,Centrally Located Prime Location House In DHA Phase 6 Is Available For Sale,https://www.zameen.com/Property/dha_defence_dha_phase_6_centrally_located_prime_location_house_in_dha_phase_6_is_available_for_sale-54355375-1448-1.html,DHA Phase 6,,area,House,24.0,7.0,6.0,245000000.0,1003,87500000.0,112500000.0,190000000.0,above,0.2895,high,152271120.0,https://media.zameen.com/thumbnails/302746820-400x300.jpeg
7959,5 Marla Ultra Modern Brand New House Available For Sale In Dha 9twon,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_d_5_marla_ultra_modern_brand_new_house_available_for_sale_in_dha_9twon-54533536-8176-1.html,DHA 9 Town,Block D,block,House,5.0,3.0,4.0,23500000.0,43,22590000.0,26000000.0,30500000.0,within,0.0,high,27975432.0,https://media.zameen.com/thumbnails/306221968-400x300.jpeg
7962,Well-constructed On Excellent Location House Available For sale In Al-Ahmad Garden Housing Scheme,https://www.zameen.com/Property/gt_road_al-ahmad_garden_housing_scheme_well-constructed_on_excellent_location_house_available_for_sale_in_al-ahmad_garden_housing_scheme-54341258-9707-1.html,Al-Ahmad Garden Housing Scheme,,area,House,4.0,,,15300000.0,50,14000000.0,20250000.0,23000000.0,within,0.0,high,16297985.0,https://media.zameen.com/thumbnails/301733948-400x300.jpeg
7964,Prime Location 4 Marla House In Gulshan madina Best Option,https://www.zameen.com/Property/vital_homes_housing_scheme_vital_homes_aa_prime_location_4_marla_house_in_gulshan_madina_best_option-54044650-9462-1.html,Vital Homes AA,,area,House,4.0,3.0,4.0,16000000.0,8,11100000.0,13000000.0,14000000.0,above,0.1429,low,16334521.0,https://media.zameen.com/thumbnails/302436119-400x300.jpeg
7965,Title: Ultra-Modern 1 Kanal Luxury with Private Pool | DHA Phase 5 | Fully Furnished,https://www.zameen.com/Property/dha_defence_dha_phase_5_title_ultra-modern_1_kanal_luxury_with_private_pool_dha_phase_5_fully_furnished-53683164-1447-1.html,DHA Phase 5,,area,House,20.0,5.0,6.0,99000000.0,236,86925000.0,105000000.0,149625000.0,within,0.0,high,120383104.0,https://media.zameen.com/thumbnails/303156058-400x300.jpeg
7966,"Ultra-Luxury 2-Kanal Modern Villa For Sale | DHA Phase 6, Lahore",https://www.zameen.com/Property/dha_defence_dha_phase_6_ultra-luxury_2-kanal_modern_villa_for_sale_dha_phase_6_lahore-53683232-1448-1.html,DHA Phase 6,,area,House,40.0,6.0,7.0,230000000.0,230,217500000.0,370000000.0,550000000.0,within,0.0,high,319337312.0,https://media.zameen.com/thumbnails/300085865-400x300.jpeg
7967,Solid Constructed 2 Kanal Straight Line Designed Owner Build House For Sale In DHA Phase 3 Block Z,https://www.zameen.com/Property/dha_phase_3_dha_phase_3_-_block_z_solid_constructed_2_kanal_straight_line_designed_owner_build_house_for_sale_in_dha_phase_3_block_z-54623561-1588-1.html,DHA Phase 3,Block Z,area,House,40.0,5.0,6.0,250000000.0,34,144625000.0,198750000.0,310500000.0,within,0.0,high,195731920.0,https://media.zameen.com/thumbnails/306106617-400x300.jpeg
7969,10 Marla Brand New MOdern Style House Available For Sale,https://www.zameen.com/Property/wapda_town_phase_1_wapda_town_phase_1_-_block_f2_10_marla_brand_new_modern_style_house_available_for_sale-53646072-4314-1.html,Wapda Town Phase 1,Block F2,area,House,10.0,6.0,7.0,56000000.0,51,40000000.0,45000000.0,55250000.0,within,0.0,high,59486412.0,https://media.zameen.com/thumbnails/301770601-400x300.jpeg
7970,10 Marla House For Sale In Paragon City Lahore,https://www.zameen.com/Property/lahore_paragon_city_10_marla_house_for_sale_in_paragon_city_lahore-50697267-1014-1.html,Paragon City,,area,House,10.0,5.0,6.0,41000000.0,70,42500000.0,48000000.0,55000000.0,within,0.0,high,47480376.0,https://media.zameen.com/thumbnails/299715566-400x300.jpeg
7971,4 Marla House For Sale In Paragon City Lahore,https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-49891050-1014-1.html,Paragon City,,area,House,4.0,3.0,4.0,20000000.0,121,19500000.0,25000000.0,28000000.0,within,0.0,high,19261276.0,https://media.zameen.com/thumbnails/301154595-400x300.jpeg
7972,5 Marla House For Sale In Bahria Orchard Phase 1 Eastern Block | Prime Location,https://www.zameen.com/Property/bahria_orchard_phase_1_bahria_orchard_phase_1_-_eastern_5_marla_house_for_sale_in_bahria_orchard_phase_1_eastern_block_prime_location-54642105-8239-1.html,Bahria Orchard Phase 1,Eastern,block,House,5.0,3.0,4.0,18500000.0,19,20260000.0,22500000.0,25599999.999999996,below,0.0869,low,18455220.0,https://media.zameen.com/thumbnails/306291867-400x300.jpeg
7973,1 KANAL LIKE BRAND NEW HOUSE FOR SALE,https://www.zameen.com/Property/eden_eden_city_1_kanal_like_brand_new_house_for_sale-54527687-409-1.html,Eden City,,area,House,20.0,5.0,5.0,69500000.0,19,61750000.0,69000000.0,78250000.0,within,0.0,low,75198728.0,https://media.zameen.com/thumbnails/305537701-400x300.jpeg
7974,2.5 Marla Brand New House For Sale Malik Choke Near About Bank Stop Chungi Amber Sidhu Lahore,https://www.zameen.com/Property/lahore_chungi_amar_sadhu_2_5_marla_brand_new_house_for_sale_malik_choke_near_about_bank_stop_chungi_amber_sidhu_lahore-54119577-1511-1.html,Chungi Amar Sadhu,,area,House,2.5,2.0,2.0,8000000.0,8,7500000.0,7800000.0,8000000.0,within,0.0,low,5861653.0,https://media.zameen.com/thumbnails/301120337-400x300.jpeg
7975,"2.5,Marla Brand New House For Sale Pak Colony Near About Punjab Society Shagi Road Chungi Amber Sidhu Lahore",https://www.zameen.com/Property/lahore_chungi_amar_sadhu_2_5_marla_brand_new_house_for_sale_pak_colony_near_about_punjab_society_shagi_road_chungi_amber_sidhu_lahore-54671823-1511-1.html,Chungi Amar Sadhu,,area,House,2.5,3.0,3.0,8000000.0,8,7500000.0,7800000.0,8000000.0,within,0.0,low,7753471.0,https://media.zameen.com/thumbnails/306566456-400x300.jpeg
7977,Discover The Charm Of This 10 Marla Brand New Modern Home For Sale,https://www.zameen.com/Property/dha_defence_dha_phase_5_discover_the_charm_of_this_10_marla_brand_new_modern_home_for_sale-52284818-1447-1.html,DHA Phase 5,,area,House,10.0,4.0,5.0,53500000.0,151,53250000.0,59900000.0,70000000.0,within,0.0,high,56406176.0,https://media.zameen.com/thumbnails/304996307-400x300.jpeg
7978,Prime location Facing Park Location 10 Marla Full Basement Modern Home For Sale,https://www.zameen.com/Property/dha_phase_5_dha_phase_5_-_block_l_prime_location_facing_park_location_10_marla_full_basement_modern_home_for_sale-52284085-1608-1.html,DHA Phase 5,Block L,block,House,10.0,5.0,6.0,52500000.0,31,55500000.0,61000000.0,65000000.0,below,0.0541,high,60293672.0,https://media.zameen.com/thumbnails/302218723-400x300.jpeg
7979,Newly Constructed 10 Marla Modern House For Sale Ready To Move In,https://www.zameen.com/Property/dha_phase_6_dha_phase_6_-_block_a_newly_constructed_10_marla_modern_house_for_sale_ready_to_move_in-52284405-1610-1.html,DHA Phase 6,Block A,block,House,10.0,4.0,5.0,51500000.0,11,48750000.0,52500000.0,71250000.0,within,0.0,low,53811552.0,https://media.zameen.com/thumbnails/301416042-400x300.jpeg
7980,4 Marla House For Sale In Paragon City Lahore,https://www.zameen.com/Property/lahore_paragon_city_4_marla_house_for_sale_in_paragon_city_lahore-49882291-1014-1.html,Paragon City,,area,House,4.0,3.0,4.0,23500000.0,121,19500000.0,25000000.0,28000000.0,within,0.0,high,19261276.0,https://media.zameen.com/thumbnails/305510096-400x300.jpeg
7981,9 Marla Brand New House for Sale in DHA Phase 4 KK Block | Modern Elevation,https://www.zameen.com/Property/dha_phase_4_dha_phase_4_-_block_kk_9_marla_brand_new_house_for_sale_in_dha_phase_4_kk_block_modern_elevation-54622929-17171-1.html,DHA Phase 4,Block KK,block,House,9.0,4.0,5.0,77000000.0,35,47960000.0,62000000.0,74750000.0,within,0.0,high,64177628.0,https://media.zameen.com/thumbnails/306102398-400x300.jpeg
7983,10 MARLA INVESTER RATE HOUSE FOR SALE IN MODEL TOWN LAHORE,https://www.zameen.com/Property/model_town_model_town_-_block_s_10_marla_invester_rate_house_for_sale_in_model_town_lahore-54621448-8576-1.html,Model Town,Block S,area,House,10.0,5.0,6.0,39900000.0,7,35000000.0,51000000.0,59350000.0,within,0.0,low,50684796.0,https://media.zameen.com/thumbnails/306087238-400x300.jpeg
7986,House Is Available For Sale,https://www.zameen.com/Property/garden_town_garden_town_-_ata_turk_block_house_is_available_for_sale-54229976-1541-1.html,Garden Town,Ata Turk Block,area,House,7.0,4.0,4.0,32500000.0,6,25875000.0,28750000.0,32500000.0,within,0.0,low,32938476.0,https://media.zameen.com/thumbnails/301385054-400x300.jpeg
7987,05 Marla Brand New House For Sale,https://www.zameen.com/Property/lake_city_sector_m_7_lake_city_-_sector_m7_-_block_b_05_marla_brand_new_house_for_sale-54554624-9375-1.html,Lake City,Sector M7 - Block B,area,House,5.0,4.0,5.0,33000000.0,140,27000000.0,32000000.0,35574999.99999999,within,0.0,high,30479560.0,https://media.zameen.com/thumbnails/305459767-400x300.jpeg
7988,Ideal Prime Location House In Lahore Available For Rs. 23500000,https://www.zameen.com/Property/main_canal_bank_road_al_hafeez_garden_-_phase_2_ideal_prime_location_house_in_lahore_available_for_rs_23500000-54309076-11172-1.html,Al Hafeez Garden,Phase 2,block,House,5.0,6.0,6.0,22800000.0,25,20200000.0,26500000.0,29799999.999999993,within,0.0,high,26256036.0,https://media.zameen.com/thumbnails/303726861-400x300.jpeg
7989,03 Marla Brand New House For Sale In Al Kabir Town Phase 2 Main Raiwind Road Lahore,https://www.zameen.com/Property/al_kabir_town_phase_2_al-kabir_phase_2_-_ali_block_03_marla_brand_new_house_for_sale_in_al_kabir_town_phase_2_main_raiwind_road_lahore-54622447-12415-1.html,Al-Kabir Phase 2,Ali Block,block,House,3.0,4.0,5.0,16500000.0,26,13500000.0,15750000.0,17125000.0,within,0.0,high,17240588.0,https://media.zameen.com/thumbnails/306098547-400x300.jpeg
7990,15 Marla - Most Wanted Owner Built Slightly Used House - Valencia Town - Main Road - FINAL PRICE 5.5CR. OWNER DEMAND 6.25CR,https://www.zameen.com/Property/lahore_valencia_housing_society_15_marla_-_most_wanted_owner_built_slightly_used_house_-_valencia_town_-_main_road_-_final_price_5_5cr_owner_demand_6_25cr-54622411-373-1.html,Valencia,,area,House,20.0,5.0,6.0,55000000.0,141,59500000.0,80000000.0,95000000.0,below,0.0756,high,62104340.0,https://media.zameen.com/thumbnails/306097957-400x300.jpeg
7991,5 Marla Brand New House Onwr Build Main Boulevard 60 Wide Road,https://www.zameen.com/Property/etihad_town_etihad_town_phase_1_5_marla_brand_new_house_onwr_build_main_boulevard_60_wide_road-54350481-16882-1.html,Etihad Town Phase 1,,area,House,5.0,4.0,4.0,29500000.0,65,29000000.0,34000000.0,36500000.0,within,0.0,high,33963776.0,https://media.zameen.com/thumbnails/306079524-400x300.jpeg
7992,5 Marla Branded Gorgeous House Facing Park,https://www.zameen.com/Property/etihad_town_etihad_town_phase_1_5_marla_branded_gorgeous_house_facing_park-54575570-16882-1.html,Etihad Town Phase 1,,area,House,5.0,5.0,5.0,39000000.0,66,29000000.0,33500000.0,36500000.0,above,0.0685,high,41255836.0,https://media.zameen.com/thumbnails/305653049-400x300.jpeg
7993,Modern Semi Furnished 1 Kanal UK Designer Home For Sale - DHA 7,https://www.zameen.com/Property/dha_defence_dha_phase_7_modern_semi_furnished_1_kanal_uk_designer_home_for_sale_-_dha_7-54622145-1450-1.html,DHA Phase 7,,area,House,20.0,5.0,6.0,135000000.0,1053,74900000.0,84900000.0,117500000.0,above,0.1489,high,112550632.0,https://media.zameen.com/thumbnails/306242621-400x300.jpeg
